1213.533936	1249.997803	1319.7948	1371.879761	1266.707642	1179.800781	1155.285156	1161.960693	1191.244141	1125.682007	1147.430176	1197.386597	1284.342163
1224.364746	1263.482056	1330.777832	1381.835938	1274.555786	1189.97998	1159.373535	1210.689087	1198.932617	1136.312866	1147.639404	1213.006836	1288.680054
1233.63623	1275.210327	1336.953735	1389.440063	1282.780762	1197.852295	1158.900513	1262.793945	1203.739258	1143.646973	1145.120728	1224.344482	1291.213623
1241.648071	1284.043091	1338.467529	1392.780518	1289.693604	1202.5	1154.348633	1316.374023	1206.331787	1148.29834	1141.092529	1231.156006	1291.721802
1248.262695	1288.880127	1336.663208	1391.112061	1293.481201	1203.498535	1146.716064	1368.622314	1207.422852	1151.109375	1136.481812	1233.814331	1290.049194
1252.754639	1289.249268	1332.958984	1384.559814	1292.746704	1200.977661	1137.402588	1416.374023	1207.680786	1152.959717	1131.897461	1232.950439	1286.322266
1253.998291	1285.568115	1327.723267	1373.851685	1286.858521	1195.023682	1127.692261	1455.987183	1207.384644	1154.31604	1127.638306	1229.434448	1280.965088
1251.089722	1278.633789	1320.430542	1359.840698	1276.142578	1185.793945	1118.368652	1484.119141	1206.201294	1155.153931	1123.469238	1224.373535	1274.373413
1243.656494	1269.082275	1310.558594	1343.123535	1261.629395	1174.148804	1109.590332	1498.240845	1203.326294	1154.977051	1118.717896	1218.631104	1266.599121
1231.984985	1257.482666	1298.249268	1324.335693	1244.405029	1161.477905	1101.023438	1497.643188	1198.053223	1153.044189	1112.737427	1212.668701	1257.463867
1217.313965	1244.466919	1284.071411	1304.411255	1225.372803	1148.536743	1092.204468	1483.627075	1190.225098	1148.672729	1105.541138	1206.509521	1246.998901
1201.272217	1230.496704	1268.609375	1284.359985	1205.061157	1134.838135	1082.889771	1458.716187	1180.098511	1141.687012	1097.467896	1199.771362	1235.519165
1184.749146	1215.716675	1252.243408	1264.644165	1183.833252	1119.549927	1073.114624	1426.131714	1168.234131	1132.515259	1088.869263	1191.990234	1223.465698
1167.976685	1199.980103	1234.987183	1245.270386	1162.162598	1102.633057	1063.101685	1389.031128	1155.198486	1121.641846	1079.968628	1182.87854	1211.191895
1151.340088	1183.145996	1216.738281	1226.256836	1140.283081	1084.749756	1053.058594	1350.232056	1141.453003	1109.484131	1070.868042	1172.377441	1198.884888
1135.884521	1165.261475	1197.52478	1207.807617	1118.257813	1066.841553	1043.009766	1311.814209	1127.299805	1096.230225	1061.550537	1160.537476	1186.477905
1122.093872	1146.553589	1177.167725	1190.279785	1096.117188	1050.029663	1032.627075	1275.012695	1112.760498	1081.836426	1051.794434	1147.41687	1173.53125
1109.016724	1127.443359	1155.360718	1173.825562	1074.103882	1034.731689	1021.445435	1240.299683	1097.667725	1066.509155	1041.233521	1133.30957	1159.540771
1095.513428	1108.557739	1132.014648	1157.73291	1052.680542	1020.216125	1009.131348	1206.943604	1081.962769	1050.581299	1029.779419	1118.666992	1144.232056
1080.847656	1090.404541	1107.5448	1140.886841	1032.073975	1005.334717	995.641052	1173.18396	1065.772217	1034.50769	1017.553894	1103.876465	1127.73877
1064.887939	1072.802734	1082.833252	1122.800903	1011.998535	989.556213	981.152405	1137.528076	1049.597046	1018.683472	1004.825684	1088.996826	1110.532349
1047.768799	1054.927856	1058.823242	1103.607056	991.947937	972.928711	965.997986	1100.174927	1034.095215	1003.042358	991.773804	1073.707153	1093.158691
1029.688599	1036.220703	1035.809326	1083.404907	971.678101	955.646545	950.30957	1062.780884	1019.565796	987.091187	978.386597	1057.581665	1075.94165
1010.921143	1016.553101	1013.182251	1062.195068	950.988708	937.760071	934.127686	1026.287354	1005.592957	970.281128	964.50116	1040.473877	1058.811401
991.55127	996.041931	990.289429	1039.993286	929.635925	919.170715	917.224976	991.84314	991.305115	952.415405	949.962891	1022.415771	1041.384277
971.456543	974.763794	966.816956	1016.739624	907.539856	899.835388	899.263062	960.035522	976.101501	933.755798	934.697205	1003.417603	1023.312744
950.469727	952.657227	942.77301	992.436401	884.691589	879.674316	880.172974	929.795532	959.845398	914.426636	918.671387	983.608704	1004.506042
928.635376	929.516724	918.256165	967.072388	861.00592	858.714661	860.142395	899.43866	942.592834	894.440002	901.842224	962.965698	984.828064
905.99054	905.22644	893.345032	940.747498	836.386719	836.958923	839.292419	867.755981	924.552063	873.910645	884.253174	941.356262	964.125549
882.563049	879.868774	867.900085	913.522949	810.834351	814.338989	817.683777	834.556213	905.890625	852.873169	865.892944	918.69635	942.330811
858.464478	853.57782	841.818054	885.300659	784.55304	790.998596	795.251892	800.058472	886.608215	831.270142	846.593628	894.963074	919.493958
833.725525	826.643311	815.003235	855.962708	757.760254	767.156067	771.917542	764.580811	866.468811	809.003418	826.235291	870.118652	895.574097
808.38446	799.045898	787.431458	825.556396	730.52063	742.740662	747.731384	728.690125	845.075928	785.90509	804.760803	844.113098	870.30304
782.457642	770.780701	759.164795	794.162659	702.874329	717.662598	722.740479	692.848572	822.259888	761.807007	782.204529	817.031189	843.516235
755.853882	741.817078	730.264648	761.981812	674.710876	691.90863	697.086365	657.388672	798.135193	736.725342	758.645813	789.089722	815.289124
728.575623	712.150818	700.773438	729.399414	645.868347	665.343384	670.772888	622.658142	772.88739	710.855347	734.158203	760.527405	785.768555
700.608887	681.918518	670.818726	696.575684	616.424866	638.069214	643.80603	588.766113	746.650513	684.412842	708.860718	731.2995	755.153442
672.011902	651.138672	640.456116	663.424133	586.532776	610.335327	616.177795	555.788635	719.433472	657.401428	682.888123	701.36377	723.568848
642.879822	619.820801	609.659302	629.788391	556.232727	582.304077	587.774597	523.818726	691.30365	629.559082	656.223938	670.816223	691.078857
613.326477	588.074402	578.315735	595.613647	525.528625	553.964417	558.384155	492.840912	662.319946	600.736389	628.888672	639.829407	657.656677
583.290161	555.96521	546.34967	560.957031	494.571106	525.222656	527.986816	462.722046	632.517822	570.935913	600.932251	608.549988	623.422302
552.628906	523.576172	513.828247	525.852783	463.639069	496.200226	496.658783	433.445435	602.111938	540.312256	572.427002	577.094604	588.682434
521.359009	490.964478	480.867645	490.48175	432.842529	466.954224	464.925781	405.118042	571.178101	509.254181	543.463257	545.715881	553.935669
489.600372	458.151642	447.703278	455.037048	402.207733	437.392365	433.239838	377.786896	539.61499	478.038086	514.216309	514.658508	519.741699
457.51651	425.263702	414.552887	419.61264	371.829315	407.385315	401.658142	351.325867	507.37262	446.851135	484.882111	483.858246	486.411926
425.166046	392.412354	381.663086	384.645905	341.742401	377.133392	370.364319	325.460419	474.248108	415.82959	455.443604	453.332306	453.983734
392.682343	359.641266	349.330688	350.516571	312.02121	347.084167	339.589111	300.009827	440.199005	385.019562	425.929504	423.144409	422.514435
360.321655	327.38324	317.736359	317.528412	282.87674	317.553223	309.450928	274.935944	405.805908	354.411377	396.201172	393.18988	392.156464
328.361237	296.29776	287.214661	286.054016	254.711075	288.749725	280.177643	250.294662	371.826752	324.055603	366.082916	363.462097	362.899292
297.019165	266.817291	258.135254	256.26886	227.828201	260.893005	252.055725	225.992935	338.457855	294.09314	335.568207	334.070129	334.450439
266.570435	238.991638	230.625153	228.270691	202.39212	234.150986	225.381195	201.906204	305.597626	264.60025	304.676666	305.013458	306.391754
237.378128	212.575729	204.768021	201.861893	178.400879	208.654205	200.364227	178.263062	273.482025	235.702606	273.569672	276.199402	278.521881
209.521164	187.556595	180.503738	176.799881	155.648102	184.531769	177.065414	155.563705	242.570526	207.597137	242.569763	247.550766	250.740631
182.882141	163.875748	157.475952	152.779419	133.901291	161.692047	155.185806	134.1409	213.011948	180.442383	212.136398	219.117142	223.059006
157.457001	141.151108	135.419785	129.59613	113.316872	140.016617	134.37236	114.117615	184.625488	154.219681	182.671127	190.959534	195.397675
133.28627	119.237457	114.333488	107.371498	94.314537	119.440964	114.466049	95.5634	157.273361	128.882339	154.451675	163.157974	167.638412
110.524429	98.463341	94.568535	86.493874	77.191513	99.964165	95.601944	78.674454	130.848969	104.729912	127.594543	136.020874	139.92244
89.489487	79.378181	76.440582	67.407768	61.925957	81.790291	77.985939	63.718933	105.335434	82.176567	102.374176	109.985962	112.436249
70.568291	62.255093	60.056774	50.401035	48.140049	65.186623	61.7047	50.857086	80.887772	61.361858	79.228264	85.688293	85.794334
53.771358	46.910992	45.20554	35.09594	35.16769	50.070915	46.615978	39.907501	57.692787	42.100662	58.24551	63.407471	60.780991
38.561634	32.583355	31.247623	20.778912	22.408495	35.842243	32.147404	30.018942	36.061596	24.208477	39.243591	43.0392	37.801697
24.118723	18.289406	17.610176	8.362382	10.543006	21.732376	17.857256	20.020452	17.0352	9.306033	22.164673	24.513613	17.832958
10.8483	6.033552	6.222785	1.174241	2.594917	8.830602	6.008479	9.957376	4.101799	1.047753	8.331748	9.462601	4.363528
